edge_tail,edge_head,length,capacity,speed
4102,3905,0.170343,6375,0
4103,4104,0.138568,961,0
4103,4110,0.140012,961,0
4104,3204,0.181023,961,0
4104,3884,0.101987,961,0
4104,4103,0.138568,961,0
4105,3204,0.426859,961,0
4105,4106,0.400736,961,0
4106,4105,0.400736,961,0
4106,4107,0.352155,961,0
4107,4106,0.352155,961,0
4107,4108,0.130859,961,0
4108,4107,0.130859,961,0
4108,4109,0.334106,961,0
4108,4113,0.165431,961,0
4109,4085,0.296315,4250,0
4109,4087,0.04423,961,0
4109,4108,0.334106,961,0
4110,3884,0.176211,2125,0
4110,3913,0.178171,2125,0
4110,4103,0.140012,961,0
4111,3913,0.247318,6375,0
4112,2988,0.213358,4250,0
4112,3021,0.67734,9563,0
4113,4108,0.165431,961,0
4113,4111,0.038676,6375,0
4114,3897,0.187792,4250,0
4114,3909,0.822477,961,0
4114,4089,0.133546,4250,0
4114,4115,0.602157,99999,0
4115,4114,0.602157,99999,0
4115,6230,0.397982,99999,0
4116,4117,0.029178,3825,0
4116,4426,0.311428,2161,0
4117,4116,0.029178,3825,0
4117,4576,0.370812,6027,0
4117,4600,0.471378,6027,0
4117,4605,0.023805,3825,0
4118,4089,0.336487,99999,0
4119,2315,0.212577,1201,0
4119,2317,0.172348,1201,0
4119,4120,0.27213,1201,0
4120,3177,0.509251,1201,0
4120,4119,0.27213,1201,0
4121,4090,0.053925,4250,0
4121,4122,0.054125,4250,0
4122,2315,0.283669,1201,0
4122,4121,0.054125,4250,0
4122,6375,0.449142,4250,0
4123,4124,0.458916,2125,0
4123,4200,0.103327,2125,0
4124,3133,0.077147,2125,0
4124,4123,0.458916,2125,0
4124,4222,0.235206,961,0
4125,4126,0.117088,2125,0
4125,4176,0.25276,99999,0
4125,4197,0.557743,2125,0
4126,4125,0.117088,2125,0
4126,4215,0.666713,1201,0
4126,4220,0.465566,99999,0
4127,4128,0.226538,4250,0
4127,4139,0.634689,99999,0
4127,4211,0.059912,4250,0
4128,4127,0.226538,4250,0
4128,4228,0.478447,961,0
4128,4232,0.225856,4250,0
4129,4130,0.427044,4250,0
4129,4139,0.503181,99999,0
4130,4150,0.50973,4250,0
4131,4130,0.071926,3188,0
4131,4132,0.609486,14025,0
4132,4151,0.527955,14025,0
4133,4134,0.818364,99999,0
4133,4141,0.288498,99999,0
4133,4174,0.648756,99999,0
4133,4212,0.295972,99999,0
4134,4133,0.818364,99999,0
4134,4135,0.286601,4250,0
4134,4147,0.072712,4250,0
4135,4134,0.286601,4250,0
4135,4136,0.732403,4250,0
4135,4137,0.353248,4250,0
4135,4215,0.634658,6027,0
4136,4135,0.732403,4250,0
4136,4176,0.328547,99999,0
4136,4212,0.083933,4250,0
4137,4135,0.353248,4250,0
4137,4138,0.931259,4250,0
4137,4153,0.338137,99999,0
4138,18,0.619111,99999,0
4138,4137,0.931259,4250,0
4138,4252,0.166404,4250,0
4139,4127,0.634689,99999,0
4139,4129,0.503181,99999,0
4139,4144,0.920598,99999,0
4139,4224,0.447447,99999,0
4140,4141,0.433028,4250,0
4141,4133,0.288498,99999,0
4141,4179,0.106884,4250,0
4142,4140,0.076939,3188,0
4142,4143,0.645094,14025,0
4143,4180,1.075141,14025,0
4144,4139,0.920598,99999,0
4144,4145,0.176204,4250,0
4144,4156,0.151544,4250,0
4144,4234,0.885824,961,0
4145,4144,0.176204,4250,0
4145,4250,0.148757,4250,0
4145,4251,0.258078,4250,0
4146,2296,0.546557,99999,0
4146,2319,0.920317,6027,0
4146,4155,0.394167,6027,0
4146,4267,0.437735,99999,0
4146,4269,0.365121,961,0
4147,4134,0.072712,4250,0
4147,4153,0.399151,99999,0
4147,4250,0.272046,4250,0
4148,4140,0.319646,4250,0
4148,4149,0.07955,3188,0
4149,4142,0.198437,14025,0
4150,4132,0.06756,3188,0
4150,4145,0.305559,4250,0
4151,4239,1.106492,14025,0
4151,4248,0.080715,3188,0
4152,4149,0.615534,14025,0
4153,4137,0.338137,99999,0
4153,4147,0.399151,99999,0
4154,4155,0.543065,99999,0
4154,4156,0.420455,99999,0
4154,4251,0.286366,99999,0
4155,4146,0.394167,6027,0
4155,4154,0.543065,99999,0
4155,4157,0.402151,961,0
4155,4227,0.152718,6027,0
4156,4144,0.151544,4250,0
4156,4154,0.420455,99999,0
4156,4157,0.352999,961,0
4156,4227,0.289793,4250,0
4157,4155,0.402151,961,0
4157,4156,0.352999,961,0
4158,4159,0.466735,961,0
4158,4228,0.368182,961,0
4158,4234,0.147699,961,0
4159,4158,0.466735,961,0
4159,4208,0.070211,961,0
4160,3183,0.368067,99999,0
4160,4161,0.365019,2125,0
4160,4199,0.244869,2125,0
4160,4201,0.228992,2125,0
4161,4160,0.365019,2125,0
4161,4162,0.236029,99999,0
4161,4164,0.291025,2125,0
4162,4161,0.236029,99999,0
4162,4163,0.340795,99999,0
4162,4198,0.190292,99999,0
4162,4199,0.316334,99999,0
4163,4162,0.340795,99999,0
4163,4164,0.167302,4250,0
4163,4170,0.240808,4250,0
4164,4161,0.291025,2125,0
4164,4163,0.167302,4250,0
4164,4183,0.32889,4250,0
4165,3168,0.521083,6027,0
4165,4166,0.313245,99999,0
4166,4165,0.313245,99999,0
4166,4167,0.45891,99999,0
4166,4168,0.544031,99999,0
4167,3166,1.306524,961,0
4167,4166,0.45891,99999,0
4167,4170,0.253817,4250,0
4167,4174,0.076102,4250,0
4168,3120,0.28746,4250,0
4168,4166,0.544031,99999,0
4168,4183,0.11412,4250,0
4169,4129,0.122632,4250,0
4170,4163,0.240808,4250,0
4170,4167,0.253817,4250,0
4170,4171,0.305581,4250,0
4170,4172,0.136981,4250,0
4171,4170,0.305581,4250,0
4171,4198,0.026806,4250,0
4171,4202,0.068415,99999,0
4172,4170,0.136981,4250,0
4172,4173,0.299225,2125,0
4172,4212,0.490271,4250,0
4173,4172,0.299225,2125,0
4173,4177,0.036098,2125,0
4173,4202,0.065708,99999,0
4174,4133,0.648756,99999,0
4174,4167,0.076102,4250,0
4174,4175,0.232451,4250,0
4175,4165,0.630423,4250,0
4175,4174,0.232451,4250,0
4175,4205,0.147531,4250,0
4176,4125,0.25276,99999,0
4176,4136,0.328547,99999,0
4176,4177,0.589973,99999,0
4177,4173,0.036098,2125,0
4177,4176,0.589973,99999,0
4177,4197,0.319078,2125,0
4177,4198,0.125903,961,0
4178,4131,0.448339,14025,0
4179,4143,0.071825,3188,0
4179,4175,0.544657,4250,0
4180,3170,0.175083,14025,0
4180,4165,0.072178,3188,0
4181,3179,0.183384,14025,0
4181,3181,0.16139,3188,0
4182,3179,0.143729,3188,0
4182,3181,0.105609,4250,0
4183,3183,0.402102,99999,0
4183,4164,0.32889,4250,0
4183,4168,0.11412,4250,0
4184,3168,0.361772,99999,0
4184,4185,0.437516,99999,0
4185,4184,0.437516,99999,0
4185,4188,0.048656,4250,0
4186,4185,0.315057,6027,0
4186,4195,0.07498,3188,0
4187,3164,0.354929,4250,0
4187,4188,0.149194,4250,0
4188,3120,0.215896,4250,0
4188,4192,0.056677,4250,0
4189,4190,0.189459,14025,0
4190,3164,0.057747,3188,0
4191,3123,0.043507,4250,0
4191,4187,0.062062,4250,0
4192,4191,0.16452,4250,0
4192,4194,0.055119,4250,0
4193,4181,0.31974,14025,0
4194,3125,0.178098,4250,0
4194,4182,0.100238,4250,0
4195,4193,0.181417,14025,0
4196,3131,0.278768,4250,0
4196,4197,0.120087,2125,0
4196,4198,0.314744,4250,0
4196,4199,0.195572,2125,0
4197,4125,0.557743,2125,0
4197,4177,0.319078,2125,0
4197,4196,0.120087,2125,0
4197,4200,0.265131,2125,0
4198,4162,0.190292,99999,0
4198,4171,0.026806,4250,0
4198,4177,0.125903,961,0
4198,4196,0.314744,4250,0
4199,3185,0.32417,99999,0
4199,4160,0.244869,2125,0
4199,4162,0.316334,99999,0
4199,4196,0.195572,2125,0
4200,3131,0.130698,961,0
4200,4123,0.103327,2125,0
4200,4197,0.265131,2125,0
4201,3129,0.043775,2125,0
4201,3203,0.228627,961,0
4201,4160,0.228992,2125,0
4202,4171,0.068415,99999,0
4202,4173,0.065708,99999,0
4203,3188,0.07128,3188,0
4203,4205,0.42072,4250,0
4204,3190,0.422759,99999,0
4204,4203,0.296312,6027,0
4205,4175,0.147531,4250,0
4205,4207,0.194576,4250,0
4205,4210,0.08002,4250,0
4206,3190,0.485917,99999,0
4206,4207,0.051989,4250,0
4206,4211,0.05767,4250,0
4207,4205,0.194576,4250,0
4207,4206,0.051989,4250,0
4207,4209,0.214412,961,0
4208,4159,0.070211,961,0
4208,4211,0.04155,961,0
4209,4207,0.214412,961,0
4210,4169,0.056457,4250,0
4211,4127,0.059912,4250,0
4211,4206,0.05767,4250,0
4211,4208,0.04155,961,0
4212,4133,0.295972,99999,0
4212,4136,0.083933,4250,0
4212,4172,0.490271,4250,0
4213,3193,0.419815,6027,0
4213,4214,0.649418,6027,0
4213,4216,0.476388,4250,0
4213,4219,0.267769,2125,0
4214,4213,0.649418,6027,0
4214,4215,0.206596,6027,0
4214,4217,0.639304,99999,0
4215,4126,0.666713,1201,0
4215,4135,0.634658,6027,0
4215,4214,0.206596,6027,0
4216,3195,0.448251,99999,0
4216,4213,0.476388,4250,0
4216,4217,0.723452,99999,0
4216,4218,0.176151,4250,0
4216,4223,0.260594,961,0
4217,4214,0.639304,99999,0
4217,4216,0.723452,99999,0
4218,69,0.668515,4250,0
4218,4216,0.176151,4250,0
4218,4223,0.330513,961,0
4219,3192,0.385258,2125,0
4219,4213,0.267769,2125,0
4220,3133,0.272162,99999,0
4220,3192,0.438391,99999,0
4220,4126,0.465566,99999,0
4221,3192,0.239175,961,0
4221,4222,0.326193,961,0
4222,4124,0.235206,961,0
4222,4221,0.326193,961,0
4223,3200,0.232408,961,0
4223,4216,0.260594,961,0
4223,4218,0.330513,961,0
4224,4139,0.447447,99999,0
4224,4225,0.317564,6027,0
4224,4226,0.500538,99999,0
4224,4231,0.172863,6027,0
4225,4224,0.317564,6027,0
4225,4227,0.710523,6027,0
4226,2316,0.636339,99999,0
4226,4224,0.500538,99999,0
4227,4155,0.152718,6027,0
4227,4156,0.289793,4250,0
4227,4225,0.710523,6027,0
4228,4128,0.478447,961,0
4228,4158,0.368182,961,0
4228,4231,0.231977,961,0
4229,4230,0.295797,1201,0
4229,4233,0.177615,1201,0
4230,3176,0.145685,1201,0
4230,4229,0.295797,1201,0
4231,4224,0.172863,6027,0
4231,4228,0.231977,961,0
4231,4232,0.462607,6027,0
4232,4128,0.225856,4250,0
4232,4231,0.462607,6027,0
4232,4233,0.34875,6027,0
4233,3174,0.141427,6027,0
4233,4229,0.177615,1201,0
4233,4232,0.34875,6027,0
4234,4144,0.885824,961,0
4234,4158,0.147699,961,0
4235,4236,0.498091,1201,0
4235,4364,0.025096,1201,0
4236,4235,0.498091,1201,0
4236,4361,0.708499,99999,0
4236,4362,0.130722,1201,0
4237,4238,0.346814,4250,0
4238,4249,0.448328,4250,0
4239,4258,0.436843,14025,0
4240,4239,0.078089,3188,0
4240,4243,0.220495,4250,0
4241,4240,0.322193,4250,0
4242,4152,0.943662,14025,0
4242,4237,0.074716,3188,0
4243,4244,0.758125,2401,0
4243,4256,0.144964,6027,0
4243,4259,0.321767,4250,0
4244,22,0.918204,99999,0
4244,4243,0.758125,2401,0
4244,4270,0.175503,2401,0
4245,22,0.68366,99999,0
4245,2337,0.485676,6027,0
4245,4273,0.673887,6027,0
4246,78,0.045308,4250,0
4246,4247,0.018336,4250,0
4246,4260,0.022306,6027,0
4247,4246,0.018336,4250,0
4247,4272,0.651469,6027,0
4248,4241,0.691295,4250,0
4249,4152,0.078479,3188,0
4249,4250,0.519791,4250,0
4250,4145,0.148757,4250,0
4250,4147,0.272046,4250,0
4250,4148,0.079277,4250,0
4251,4154,0.286366,99999,0
4251,4248,0.082421,4250,0
4252,4138,0.166404,4250,0
4252,4254,0.152661,2401,0
4252,4262,0.351851,4250,0
4253,4254,0.282719,99999,0
4254,4252,0.152661,2401,0
4254,4253,0.282719,99999,0
4254,4255,0.151504,2401,0
4255,4254,0.151504,2401,0
4255,4256,0.119399,4250,0
4256,4237,0.144261,4250,0
4256,4243,0.144964,6027,0
4257,74,0.075726,3188,0
4257,4255,0.34731,4250,0
4258,76,0.317331,14025,0
4258,4259,0.067701,3188,0
4259,4266,0.173893,4250,0
4260,4246,0.022306,6027,0
4260,7378,0.093742,6027,0
4261,4246,0.052968,4250,0
4262,20,0.064035,4250,0
4262,4252,0.351851,4250,0
4263,20,0.059005,6027,0
4263,7377,0.065982,6027,0
4264,4265,0.046014,4250,0
4264,7377,0.024624,6027,0
4264,7378,0.023092,6027,0
4265,4257,0.329145,4250,0
4266,76,0.090312,3188,0
4266,4261,0.104518,4250,0
4267,4146,0.437735,99999,0
4267,4268,0.484553,99999,0
4268,4267,0.484553,99999,0
4268,4269,0.58356,961,0
4268,4270,0.171626,2401,0
4268,4271,0.431526,2401,0
4269,4146,0.365121,961,0
4269,4268,0.58356,961,0
4269,4270,0.693408,961,0
4270,4244,0.175503,2401,0
4270,4268,0.171626,2401,0
4270,4269,0.693408,961,0
4271,4268,0.431526,2401,0
4271,4620,0.025713,2401,0
4272,4247,0.651469,6027,0
4272,4273,0.378307,6027,0
4273,4245,0.673887,6027,0
4273,4272,0.378307,6027,0
4274,4275,2.245607,1201,0
4274,4276,1.952341,1201,0
4274,4290,1.047717,99999,0
4275,2336,0.945821,4250,0
4275,4274,2.245607,1201,0
4275,6488,0.027106,1201,0
4276,4274,1.952341,1201,0
4276,4277,0.486545,2161,0
4276,4294,0.820216,1201,0
4276,6235,0.196859,3825,0
4277,4276,0.486545,2161,0
4277,6619,0.119427,2161,0
4278,4279,1.021097,99999,0
4278,6576,0.850285,99999,0
4279,4278,1.021097,99999,0
4279,4300,1.109037,2161,0
4279,6619,1.494622,2161,0
4280,838,1.482556,1201,0
4280,4283,1.535275,1201,0
4280,4287,1.041191,99999,0
4281,2300,0.457267,1201,0
4281,4282,0.454459,99999,0
4282,4281,0.454459,99999,0
4283,4280,1.535275,1201,0
4283,6573,0.155082,1201,0
4283,6574,0.617434,1201,0
4284,2298,0.635831,1201,0
4284,4285,0.580305,99999,0
4285,4284,0.580305,99999,0
4286,2253,0.971882,1201,0
4286,6489,0.029998,1201,0
4286,6492,0.458222,4250,0
4287,4280,1.041191,99999,0
4287,6574,0.898871,99999,0
4288,4289,0.390854,3825,0
4288,4292,0.096197,3825,0
4288,4293,0.375942,99999,0
4289,4288,0.390854,3825,0
4289,6235,0.069669,3825,0
4290,4274,1.047717,99999,0
4291,2302,0.505321,99999,0
4291,2304,0.186081,3825,0
4291,4292,1.167267,3825,0
4292,2306,0.877648,99999,0
4292,4288,0.096197,3825,0
4292,4291,1.167267,3825,0
4293,4288,0.375942,99999,0
4294,2308,0.648365,1201,0
4294,4276,0.820216,1201,0
4295,840,1.776129,1201,0
4295,6501,0.026158,1201,0
4295,6503,0.803574,4250,0
4296,4297,2.77953,4250,0
4296,6800,2.439753,4250,0
4296,7093,1.519434,99999,0
4296,7099,1.892682,99999,0
4297,4296,2.77953,4250,0
4297,6504,0.089207,4250,0
4298,840,0.996822,99999,0
4299,4300,1.354835,99999,0
4300,4279,1.109037,2161,0
4300,4299,1.354835,99999,0
4300,4301,0.544496,2161,0
4301,4300,0.544496,2161,0
4301,4302,0.220976,2161,0
4301,4303,1.679609,99999,0
4301,4304,0.123674,1201,0
4302,26,2.958584,2161,0
4302,4301,0.220976,2161,0
4303,26,0.89319,99999,0
4303,4301,1.679609,99999,0
4304,2310,0.880626,1201,0
4304,4301,0.123674,1201,0
4304,6576,1.964175,1201,0
4305,2310,0.69426,99999,0
4306,4307,0.246949,1201,0
4306,4309,0.856165,1201,0
4306,4337,0.345657,1201,0
4306,6565,0.16649,1201,0
4307,4306,0.246949,1201,0
4307,4350,0.468042,1201,0
4307,4373,0.540724,99999,0
4308,4309,0.718514,1201,0
4308,4360,0.57005,1201,0
4308,4363,0.146661,1201,0
4309,4306,0.856165,1201,0
4309,4308,0.718514,1201,0
4310,4311,0.365715,1201,0
4310,4372,0.610201,1201,0
4310,4374,0.599838,1201,0
4311,4310,0.365715,1201,0
4311,6505,0.037445,1201,0
4312,4313,0.451071,1201,0
4312,4321,0.101036,1201,0
4312,4388,1.060059,99999,0
4313,4312,0.451071,1201,0
4313,6403,0.334912,1201,0
4314,4315,0.975294,1201,0
4314,4319,0.632092,1201,0
4314,4320,0.235129,99999,0
4314,4321,0.695572,1201,0
4314,4389,0.242148,1201,0
4315,4314,0.975294,1201,0
4315,4326,0.439803,1201,0
4315,4393,1.016768,1201,0
4316,4317,1.202913,99999,0
4316,6440,1.568915,99999,0
4317,4316,1.202913,99999,0
4317,4322,1.352009,1201,0
4317,4324,0.559049,1201,0
4318,4319,0.030025,1201,0
4318,6440,0.035193,1201,0
4319,4314,0.632092,1201,0
4319,4318,0.030025,1201,0
4319,6449,0.617256,4250,0
4320,4314,0.235129,99999,0
4320,4321,0.64577,99999,0
4321,4312,0.101036,1201,0
4321,4314,0.695572,1201,0
4321,4320,0.64577,99999,0
4322,4317,1.352009,1201,0
4322,4399,0.575143,1201,0
4322,4402,0.650381,1201,0
4323,4324,0.732375,99999,0
4324,4317,0.559049,1201,0
4324,4323,0.732375,99999,0
4324,4378,0.437102,1201,0
4325,4326,0.03176,1201,0
4325,6446,0.031811,1201,0
4326,4315,0.439803,1201,0
4326,4325,0.03176,1201,0
4326,6447,0.105804,4250,0
4327,33,0.731803,99999,0
4327,6458,0.286271,99999,0
4328,2307,1.325286,1201,0
4328,4338,0.905746,1201,0
4328,4340,0.250604,3825,0
4328,6234,0.02949,3825,0
4329,4330,1.161037,99999,0
4329,4340,0.804688,99999,0
4329,4341,1.055947,99999,0
4330,4329,1.161037,99999,0
4330,4333,0.513205,1201,0
4330,4334,0.796629,99999,0
4330,4346,0.70475,2125,0
4330,6378,0.560278,99999,0
4331,4332,1.047466,3825,0
4331,4336,0.977816,99999,0
4331,4340,0.330046,3825,0
4332,4331,1.047466,3825,0
4332,4334,0.943932,99999,0
4332,4335,1.155037,3825,0
4333,4330,0.513205,1201,0
4333,6228,0.085943,1201,0
4334,4330,0.796629,99999,0
4334,4332,0.943932,99999,0
4334,4335,0.746218,99999,0
4334,6388,0.416951,99999,0
4335,4332,1.155037,3825,0
4335,4334,0.746218,99999,0
4335,6382,0.143115,3825,0
4336,2307,1.109084,99999,0
4336,4331,0.977816,99999,0
4337,4306,0.345657,1201,0
4337,4344,0.332074,1201,0
4337,4348,0.206079,99999,0
4338,2312,0.671841,99999,0
4338,4328,0.905746,1201,0
4338,4341,0.342446,1201,0
4339,2305,0.031909,3825,0
4339,2312,0.603132,99999,0
4339,4342,0.247388,3825,0
4340,4328,0.250604,3825,0
4340,4329,0.804688,99999,0
4340,4331,0.330046,3825,0
4341,2295,0.122269,1201,0
4341,4329,1.055947,99999,0
4341,4338,0.342446,1201,0
4342,4339,0.247388,3825,0
4342,6234,0.082621,3825,0
4343,4344,0.929471,99999,0
4344,4337,0.332074,1201,0
4344,4343,0.929471,99999,0
4344,4347,0.22408,1201,0
4345,4346,0.045067,2125,0
4345,4347,0.04655,2125,0
4346,4330,0.70475,2125,0
4346,4345,0.045067,2125,0
4346,6388,0.379409,4250,0
4347,4344,0.22408,1201,0
4347,4345,0.04655,2125,0
4347,6377,0.59328,4250,0
4348,4337,0.206079,99999,0
4348,6387,0.251507,99999,0
4349,4350,0.499132,99999,0
4349,4362,0.580145,99999,0
4350,4307,0.468042,1201,0
4350,4349,0.499132,99999,0
4350,4374,0.244977,1201,0
4351,4352,0.407931,1201,0
4351,4369,0.695203,99999,0
4352,4351,0.407931,1201,0
4352,4364,0.028336,1201,0
4353,4354,1.254631,2161,0
4353,4370,0.769105,99999,0
4353,6220,0.383571,2161,0
4354,4353,1.254631,2161,0
4354,4355,0.853189,1201,0
4354,4376,1.076517,1201,0
4355,4354,0.853189,1201,0
4355,6487,0.241996,1201,0
4356,4357,0.023179,1201,0
4356,4375,0.0405,1201,0
4356,6487,0.020291,1201,0
4357,4356,0.023179,1201,0
4357,4365,0.190441,1201,0
4358,2318,0.269095,1201,0
4358,4359,0.358441,1201,0
4359,4358,0.358441,1201,0
4359,6221,0.100886,1201,0
4360,4308,0.57005,1201,0
4360,4362,0.362201,1201,0
4361,4236,0.708499,99999,0
4361,6221,0.609978,99999,0
4362,4236,0.130722,1201,0
4362,4349,0.580145,99999,0
4362,4360,0.362201,1201,0
4362,4365,0.736953,1201,0
4363,4308,0.146661,1201,0
4363,6222,0.05613,1201,0
4364,4235,0.025096,1201,0
4364,4352,0.028336,1201,0
4365,4357,0.190441,1201,0
4365,4362,0.736953,1201,0
4366,4367,0.561692,4250,0
4366,4369,1.032164,99999,0
4366,4371,0.70768,4250,0
4367,2318,0.029267,4250,0
4367,4366,0.561692,4250,0
4368,27,0.620377,2161,0
4368,6220,0.105981,2161,0
4369,4351,0.695203,99999,0
4369,4366,1.032164,99999,0
4370,4353,0.769105,99999,0
4370,6218,0.660573,99999,0
4371,27,0.226843,2161,0
4371,141,0.056388,4250,0
4371,4366,0.70768,4250,0
4372,4310,0.610201,1201,0
4372,4375,0.213783,1201,0
4373,4307,0.540724,99999,0
4373,4374,0.554283,99999,0
4374,4310,0.599838,1201,0
4374,4350,0.244977,1201,0
4374,4373,0.554283,99999,0
4375,4356,0.0405,1201,0
4375,4372,0.213783,1201,0
4376,4354,1.076517,1201,0
4376,4377,0.671352,1201,0
4376,4379,0.236746,1201,0
4377,4376,0.671352,1201,0
4377,6219,0.243556,1201,0
4378,29,0.369187,1201,0
4378,4324,0.437102,1201,0
4379,29,0.255822,1201,0
4379,4376,0.236746,1201,0
4380,4381,1.064414,1201,0
4380,4382,0.922901,99999,0
4381,4380,1.064414,1201,0
4381,6402,0.916971,1201,0
4382,2311,1.407787,99999,0
4382,4380,0.922901,99999,0
4383,4384,0.7134,1201,0
4383,4385,0.61198,1201,0
4383,4394,0.943199,99999,0
4384,4383,0.7134,1201,0
4384,4392,0.735266,1201,0
4385,4383,0.61198,1201,0
4385,6564,0.271672,1201,0
4386,2309,0.15875,1201,0
4386,4387,0.167712,1201,0
4387,4386,0.167712,1201,0
4388,4312,1.060059,99999,0
4389,4314,0.242148,1201,0
4389,6402,0.28027,1201,0
4389,6564,0.638336,1201,0
4390,2311,0.578953,1201,0
4390,4391,0.700783,1201,0
4391,31,0.227777,1201,0
4391,103,0.483441,1201,0
4391,4390,0.700783,1201,0
4391,4392,0.33528,1201,0
4392,31,0.287845,1201,0
4392,4384,0.735266,1201,0
4392,4391,0.33528,1201,0
4393,33,0.502029,1201,0
4393,4315,1.016768,1201,0
4393,4394,0.795583,99999,0
4394,4383,0.943199,99999,0
4394,4393,0.795583,99999,0
4394,6584,0.568753,99999,0
4395,4396,0.519377,1201,0
4395,4397,0.893312,1201,0
4395,4401,0.546688,1201,0
4396,4395,0.519377,1201,0
4396,4399,0.539034,1201,0
4397,37,0.79072,1201,0
4397,4395,0.893312,1201,0
4397,4398,0.753226,99999,0
4398,4397,0.753226,99999,0
4398,4399,0.936965,99999,0
4399,4322,0.575143,1201,0
4399,4396,0.539034,1201,0
4399,4398,0.936965,99999,0
4400,79,1.054937,1201,0
4400,4401,0.513836,1201,0
4400,4406,0.495158,1201,0
4401,4395,0.546688,1201,0
4401,4400,0.513836,1201,0
4402,4322,0.650381,1201,0
4402,6439,0.561075,1201,0
4403,37,0.69523,1201,0
4403,4404,1.161882,1201,0
4403,4405,0.464757,99999,0
4404,4403,1.161882,1201,0
4404,6446,0.214109,1201,0
4405,4403,0.464757,99999,0
4405,6452,1.229897,99999,0
4406,4400,0.495158,1201,0
4406,4407,0.701442,1201,0
4406,6485,0.748793,1201,0
4407,39,0.775227,1201,0
4407,4406,0.701442,1201,0
4407,4408,0.460551,99999,0
4408,4407,0.460551,99999,0
4409,4410,4.530448,1201,0
4410,4409,4.530448,1201,0
4410,4411,1.723887,99999,0
4410,4517,4.787816,1201,0
4411,4410,1.723887,99999,0
4412,41,1.666963,99999,0
4413,41,1.375986,3825,0
4414,4415,0.301507,2161,0
4414,4999,0.201146,2161,0
4414,5000,0.439749,2161,0
4415,4414,0.301507,2161,0
4415,4426,0.272546,2161,0
4415,4458,0.278987,99999,0
4416,4417,0.978961,1201,0
4416,4501,1.279847,1201,0
4416,4526,1.175342,1201,0
4416,4527,0.366951,1201,0
4417,4416,0.978961,1201,0
4417,4444,1.25439,3825,0
4417,4780,1.649909,3825,0
4417,4782,0.998184,1201,0
4418,4419,0.364497,1201,0
4418,4444,0.209957,3825,0
4418,4503,0.359124,3825,0
4418,4527,0.357742,1201,0
4419,4418,0.364497,1201,0
4419,4503,0.330854,1201,0
4419,6605,0.368538,1201,0
4420,4421,0.442027,4250,0
4420,4593,0.492075,99999,0
4420,4594,0.634913,4250,0
4421,4420,0.442027,4250,0
4421,4961,0.381245,99999,0
4421,4983,0.395005,4250,0
4422,4423,0.240154,99999,0
4423,4422,0.240154,99999,0
4423,4457,0.222937,6027,0
4423,4982,0.666958,6027,0
4424,4425,0.187736,99999,0
4424,4457,0.17433,99999,0
4425,4424,0.187736,99999,0
4425,4426,0.444773,1201,0
4425,4944,0.268697,1201,0
4426,4116,0.311428,2161,0
4426,4415,0.272546,2161,0
4426,4425,0.444773,1201,0
4426,4621,0.558561,1201,0
4427,4428,0.517349,99999,0
4427,4600,0.40444,99999,0
4428,4427,0.517349,99999,0
4428,4429,0.504195,1201,0
4428,4999,0.04269,2125,0
4429,4428,0.504195,1201,0
4429,4459,0.742704,99999,0
4429,4623,0.709537,1201,0
4430,4431,0.248862,1201,0
4430,4637,0.312462,1201,0
4430,4690,0.207995,99999,0
4431,4430,0.248862,1201,0
4431,6396,0.540683,1201,0
4432,4433,0.683457,3825,0
4432,4703,0.717361,3825,0
4432,4710,0.689693,1201,0
4433,4432,0.683457,3825,0
4433,4796,1.125193,3825,0
4433,6603,0.42322,1201,0
4434,4435,1.010844,2161,0
4434,4743,0.381843,2161,0
4434,4745,0.772139,99999,0
4434,4746,0.907519,1201,0
4434,4747,0.713137,99999,0
4435,4434,1.010844,2161,0
4435,5314,1.586593,1201,0
4436,4437,0.663405,1201,0
4436,4760,0.053037,2161,0
4436,6583,0.518755,2161,0
4437,4436,0.663405,1201,0
4437,5311,1.42931,1201,0
4437,5312,1.301189,99999,0
4438,4439,3.343419,99999,0
4438,4448,1.366997,99999,0
4438,5650,2.422895,99999,0
4439,4438,3.343419,99999,0
4439,4445,1.243266,1201,0
4439,4806,0.834745,1201,0
4440,4441,1.175213,3825,0
4440,4764,0.92824,99999,0
4440,6602,1.476269,3825,0
4441,4440,1.175213,3825,0
4441,5315,0.867827,3825,0
4442,4443,0.769002,99999,0
4442,4780,0.981852,99999,0
